Location,Labels
/ECG Dataset/ECG/Train/AF/1652.png,1
/ECG Dataset/ECG/Train/AF/1653.png,1
/ECG Dataset/ECG/Train/AF/1654.png,1
/ECG Dataset/ECG/Test/SR/1655.png,0
/ECG Dataset/ECG/Train/SR/1656.png,0
/ECG Dataset/ECG/Train/SR/1657.png,0
/ECG Dataset/ECG/Train/SR/1658.png,0
/ECG Dataset/ECG/Train/SR/1659.png,0
/ECG Dataset/ECG/Test/SR/1660.png,0
/ECG Dataset/ECG/Train/SR/1661.png,0
/ECG Dataset/ECG/Train/AF/1662.png,1
/ECG Dataset/ECG/Train/SR/1663.png,0
/ECG Dataset/ECG/Train/AF/1664.png,1
/ECG Dataset/ECG/Test/SR/1665.png,0
/ECG Dataset/ECG/Train/SR/1666.png,0
/ECG Dataset/ECG/Train/SR/1667.png,0
/ECG Dataset/ECG/Train/SR/1668.png,0
/ECG Dataset/ECG/Train/SR/1669.png,0
/ECG Dataset/ECG/Test/SR/1670.png,0
/ECG Dataset/ECG/Train/SR/1671.png,0
/ECG Dataset/ECG/Train/SR/1672.png,0
/ECG Dataset/ECG/Train/AF/1673.png,1
/ECG Dataset/ECG/Train/AF/1674.png,1
/ECG Dataset/ECG/Test/SR/1675.png,0
/ECG Dataset/ECG/Train/SR/1676.png,0
/ECG Dataset/ECG/Train/AF/1677.png,1
/ECG Dataset/ECG/Train/AF/1678.png,1
/ECG Dataset/ECG/Train/SR/1679.png,0
/ECG Dataset/ECG/Test/AF/1680.png,1
/ECG Dataset/ECG/Train/SR/1681.png,0
/ECG Dataset/ECG/Train/AF/1682.png,1
/ECG Dataset/ECG/Train/SR/1683.png,0
/ECG Dataset/ECG/Train/SR/1684.png,0
/ECG Dataset/ECG/Test/SR/1685.png,0
/ECG Dataset/ECG/Train/SR/1686.png,0
/ECG Dataset/ECG/Train/SR/1687.png,0
/ECG Dataset/ECG/Train/SR/1688.png,0
/ECG Dataset/ECG/Train/SR/1689.png,0
/ECG Dataset/ECG/Test/AF/1690.png,1
/ECG Dataset/ECG/Train/SR/1691.png,0
/ECG Dataset/ECG/Train/SR/1692.png,0
/ECG Dataset/ECG/Train/SR/1693.png,0
/ECG Dataset/ECG/Train/SR/1694.png,0
/ECG Dataset/ECG/Test/SR/1695.png,0
/ECG Dataset/ECG/Train/SR/1696.png,0
/ECG Dataset/ECG/Train/SR/1697.png,0
/ECG Dataset/ECG/Train/AF/1698.png,1
/ECG Dataset/ECG/Train/AF/1699.png,1
/ECG Dataset/ECG/Test/AF/1700.png,1
/ECG Dataset/ECG/Train/SR/1701.png,0
/ECG Dataset/ECG/Train/SR/1702.png,0
/ECG Dataset/ECG/Train/SR/1703.png,0
/ECG Dataset/ECG/Train/SR/1704.png,0
/ECG Dataset/ECG/Test/AF/1705.png,1
/ECG Dataset/ECG/Train/AF/1706.png,1
/ECG Dataset/ECG/Train/SR/1707.png,0
/ECG Dataset/ECG/Train/SR/1708.png,0
/ECG Dataset/ECG/Train/SR/1709.png,0
/ECG Dataset/ECG/Test/SR/1710.png,0
/ECG Dataset/ECG/Train/SR/1711.png,0
/ECG Dataset/ECG/Train/SR/1712.png,0
/ECG Dataset/ECG/Train/AF/1713.png,1
/ECG Dataset/ECG/Train/SR/1714.png,0
/ECG Dataset/ECG/Test/AF/1715.png,1
/ECG Dataset/ECG/Train/SR/1716.png,0
/ECG Dataset/ECG/Train/SR/1717.png,0
/ECG Dataset/ECG/Train/AF/1718.png,1
/ECG Dataset/ECG/Train/AF/1719.png,1
/ECG Dataset/ECG/Test/SR/1720.png,0
/ECG Dataset/ECG/Train/SR/1721.png,0
/ECG Dataset/ECG/Train/AF/1722.png,1
/ECG Dataset/ECG/Train/SR/1723.png,0
/ECG Dataset/ECG/Train/SR/1724.png,0
/ECG Dataset/ECG/Test/SR/1725.png,0
/ECG Dataset/ECG/Train/AF/1726.png,1
/ECG Dataset/ECG/Train/AF/1727.png,1
/ECG Dataset/ECG/Train/SR/1728.png,0
/ECG Dataset/ECG/Train/AF/1729.png,1
/ECG Dataset/ECG/Test/AF/1730.png,1
/ECG Dataset/ECG/Train/SR/1731.png,0
/ECG Dataset/ECG/Train/SR/1732.png,0
/ECG Dataset/ECG/Train/SR/1733.png,0
/ECG Dataset/ECG/Train/AF/1734.png,1
/ECG Dataset/ECG/Test/SR/1735.png,0
/ECG Dataset/ECG/Train/SR/1736.png,0
/ECG Dataset/ECG/Train/SR/1737.png,0
/ECG Dataset/ECG/Train/AF/1738.png,1
/ECG Dataset/ECG/Train/AF/1739.png,1
/ECG Dataset/ECG/Test/SR/1740.png,0
/ECG Dataset/ECG/Train/SR/1741.png,0
/ECG Dataset/ECG/Train/AF/1742.png,1
/ECG Dataset/ECG/Train/SR/1743.png,0
/ECG Dataset/ECG/Train/AF/1744.png,1
/ECG Dataset/ECG/Test/AF/1745.png,1
/ECG Dataset/ECG/Train/AF/1746.png,1
/ECG Dataset/ECG/Train/AF/1747.png,1
/ECG Dataset/ECG/Train/SR/1748.png,0
/ECG Dataset/ECG/Train/SR/1749.png,0
/ECG Dataset/ECG/Test/SR/1750.png,0
/ECG Dataset/ECG/Train/SR/1751.png,0
/ECG Dataset/ECG/Train/AF/1752.png,1
/ECG Dataset/ECG/Train/SR/1753.png,0
/ECG Dataset/ECG/Train/SR/1754.png,0
/ECG Dataset/ECG/Test/SR/1755.png,0
/ECG Dataset/ECG/Train/SR/1756.png,0
/ECG Dataset/ECG/Train/AF/1757.png,1
/ECG Dataset/ECG/Train/AF/1758.png,1
/ECG Dataset/ECG/Train/AF/1759.png,1
/ECG Dataset/ECG/Test/AF/1760.png,1
/ECG Dataset/ECG/Train/AF/1761.png,1
/ECG Dataset/ECG/Train/SR/1762.png,0
/ECG Dataset/ECG/Train/AF/1763.png,1
/ECG Dataset/ECG/Train/SR/1764.png,0
/ECG Dataset/ECG/Test/AF/1765.png,1
/ECG Dataset/ECG/Train/SR/1766.png,0
/ECG Dataset/ECG/Train/SR/1767.png,0
/ECG Dataset/ECG/Train/AF/1768.png,1
/ECG Dataset/ECG/Train/SR/1769.png,0
/ECG Dataset/ECG/Test/SR/1770.png,0
/ECG Dataset/ECG/Train/SR/1771.png,0
/ECG Dataset/ECG/Train/SR/1772.png,0
/ECG Dataset/ECG/Train/AF/1773.png,1
/ECG Dataset/ECG/Train/SR/1774.png,0
/ECG Dataset/ECG/Test/SR/1775.png,0
/ECG Dataset/ECG/Train/SR/1776.png,0
/ECG Dataset/ECG/Train/SR/1777.png,0
/ECG Dataset/ECG/Train/SR/1778.png,0
/ECG Dataset/ECG/Train/SR/1779.png,0
/ECG Dataset/ECG/Test/SR/1780.png,0
/ECG Dataset/ECG/Train/SR/1781.png,0
/ECG Dataset/ECG/Train/AF/1782.png,1
/ECG Dataset/ECG/Train/SR/1783.png,0
/ECG Dataset/ECG/Train/AF/1784.png,1
/ECG Dataset/ECG/Test/SR/1785.png,0
/ECG Dataset/ECG/Train/AF/1786.png,1
/ECG Dataset/ECG/Train/SR/1787.png,0
/ECG Dataset/ECG/Train/AF/1788.png,1
/ECG Dataset/ECG/Train/SR/1789.png,0
/ECG Dataset/ECG/Test/SR/1790.png,0
/ECG Dataset/ECG/Train/SR/1791.png,0
/ECG Dataset/ECG/Train/AF/1792.png,1
/ECG Dataset/ECG/Train/SR/1793.png,0
/ECG Dataset/ECG/Train/SR/1794.png,0
/ECG Dataset/ECG/Test/SR/1795.png,0
/ECG Dataset/ECG/Train/SR/1796.png,0
/ECG Dataset/ECG/Train/AF/1797.png,1
/ECG Dataset/ECG/Train/AF/1798.png,1
/ECG Dataset/ECG/Train/SR/1799.png,0
/ECG Dataset/ECG/Test/AF/1800.png,1
/ECG Dataset/ECG/Train/SR/1801.png,0
/ECG Dataset/ECG/Train/SR/1802.png,0
/ECG Dataset/ECG/Train/AF/1803.png,1
/ECG Dataset/ECG/Train/SR/1804.png,0
/ECG Dataset/ECG/Test/SR/1805.png,0
/ECG Dataset/ECG/Train/SR/1806.png,0
/ECG Dataset/ECG/Train/AF/1807.png,1
/ECG Dataset/ECG/Train/AF/1808.png,1
/ECG Dataset/ECG/Train/SR/1809.png,0
/ECG Dataset/ECG/Test/AF/1810.png,1
/ECG Dataset/ECG/Train/SR/1811.png,0
/ECG Dataset/ECG/Train/AF/1812.png,1
/ECG Dataset/ECG/Train/AF/1813.png,1
/ECG Dataset/ECG/Train/SR/1814.png,0
/ECG Dataset/ECG/Test/AF/1815.png,1
/ECG Dataset/ECG/Train/AF/1816.png,1
/ECG Dataset/ECG/Train/SR/1817.png,0
/ECG Dataset/ECG/Train/SR/1818.png,0
/ECG Dataset/ECG/Train/AF/1819.png,1
/ECG Dataset/ECG/Test/SR/1820.png,0
/ECG Dataset/ECG/Train/AF/1821.png,1
/ECG Dataset/ECG/Train/AF/1822.png,1
/ECG Dataset/ECG/Train/SR/1823.png,0
/ECG Dataset/ECG/Train/AF/1824.png,1
/ECG Dataset/ECG/Test/SR/1825.png,0
/ECG Dataset/ECG/Train/AF/1826.png,1
/ECG Dataset/ECG/Train/AF/1827.png,1
/ECG Dataset/ECG/Train/SR/1828.png,0
/ECG Dataset/ECG/Train/AF/1829.png,1
/ECG Dataset/ECG/Test/SR/1830.png,0
/ECG Dataset/ECG/Train/SR/1831.png,0
/ECG Dataset/ECG/Train/AF/1832.png,1
/ECG Dataset/ECG/Train/AF/1833.png,1
/ECG Dataset/ECG/Train/SR/1834.png,0
/ECG Dataset/ECG/Test/AF/1835.png,1
/ECG Dataset/ECG/Train/AF/1836.png,1
/ECG Dataset/ECG/Train/SR/1837.png,0
/ECG Dataset/ECG/Train/SR/1838.png,0
/ECG Dataset/ECG/Train/AF/1839.png,1
/ECG Dataset/ECG/Test/SR/1840.png,0
/ECG Dataset/ECG/Train/AF/1841.png,1
/ECG Dataset/ECG/Train/SR/1842.png,0
/ECG Dataset/ECG/Train/SR/1843.png,0
/ECG Dataset/ECG/Train/SR/1844.png,0
/ECG Dataset/ECG/Test/SR/1845.png,0
/ECG Dataset/ECG/Train/AF/1846.png,1
/ECG Dataset/ECG/Train/SR/1847.png,0
/ECG Dataset/ECG/Train/AF/1848.png,1
/ECG Dataset/ECG/Train/AF/1849.png,1
/ECG Dataset/ECG/Test/SR/1850.png,0
/ECG Dataset/ECG/Train/SR/1851.png,0
/ECG Dataset/ECG/Train/AF/1852.png,1
/ECG Dataset/ECG/Train/SR/1853.png,0
/ECG Dataset/ECG/Train/AF/1854.png,1
/ECG Dataset/ECG/Test/AF/1855.png,1
/ECG Dataset/ECG/Train/SR/1856.png,0
/ECG Dataset/ECG/Train/SR/1857.png,0
/ECG Dataset/ECG/Train/AF/1858.png,1
/ECG Dataset/ECG/Train/SR/1859.png,0
/ECG Dataset/ECG/Test/SR/1860.png,0
/ECG Dataset/ECG/Train/AF/1861.png,1
/ECG Dataset/ECG/Train/SR/1862.png,0
/ECG Dataset/ECG/Train/SR/1863.png,0
/ECG Dataset/ECG/Train/SR/1864.png,0
/ECG Dataset/ECG/Test/SR/1865.png,0
/ECG Dataset/ECG/Train/AF/1866.png,1
/ECG Dataset/ECG/Train/SR/1867.png,0
/ECG Dataset/ECG/Train/AF/1868.png,1
/ECG Dataset/ECG/Train/SR/1869.png,0
/ECG Dataset/ECG/Test/SR/1870.png,0
/ECG Dataset/ECG/Train/AF/1871.png,1
/ECG Dataset/ECG/Train/SR/1872.png,0
/ECG Dataset/ECG/Train/SR/1873.png,0
/ECG Dataset/ECG/Train/SR/1874.png,0
/ECG Dataset/ECG/Test/AF/1875.png,1
/ECG Dataset/ECG/Train/AF/1876.png,1
/ECG Dataset/ECG/Train/AF/1877.png,1
/ECG Dataset/ECG/Train/SR/1878.png,0
/ECG Dataset/ECG/Train/AF/1879.png,1
/ECG Dataset/ECG/Test/SR/1880.png,0
/ECG Dataset/ECG/Train/SR/1881.png,0
/ECG Dataset/ECG/Train/SR/1882.png,0
/ECG Dataset/ECG/Train/AF/1883.png,1
/ECG Dataset/ECG/Train/SR/1884.png,0
/ECG Dataset/ECG/Test/AF/1885.png,1
/ECG Dataset/ECG/Train/AF/1886.png,1
/ECG Dataset/ECG/Train/AF/1887.png,1
/ECG Dataset/ECG/Train/SR/1888.png,0
/ECG Dataset/ECG/Train/SR/1889.png,0
/ECG Dataset/ECG/Test/AF/1890.png,1
/ECG Dataset/ECG/Train/SR/1891.png,0
/ECG Dataset/ECG/Train/AF/1892.png,1
/ECG Dataset/ECG/Train/SR/1893.png,0
/ECG Dataset/ECG/Train/AF/1894.png,1
/ECG Dataset/ECG/Test/AF/1895.png,1
/ECG Dataset/ECG/Train/SR/1896.png,0
/ECG Dataset/ECG/Train/SR/1897.png,0
/ECG Dataset/ECG/Train/SR/1898.png,0
/ECG Dataset/ECG/Train/AF/1899.png,1
/ECG Dataset/ECG/Test/SR/1900.png,0
/ECG Dataset/ECG/Train/AF/1901.png,1
/ECG Dataset/ECG/Train/AF/1902.png,1
/ECG Dataset/ECG/Train/AF/1903.png,1
/ECG Dataset/ECG/Train/AF/1904.png,1
/ECG Dataset/ECG/Test/SR/1905.png,0
/ECG Dataset/ECG/Train/AF/1906.png,1
/ECG Dataset/ECG/Train/SR/1907.png,0
/ECG Dataset/ECG/Train/SR/1908.png,0
/ECG Dataset/ECG/Train/AF/1909.png,1
/ECG Dataset/ECG/Test/AF/1910.png,1
/ECG Dataset/ECG/Train/AF/1911.png,1
/ECG Dataset/ECG/Train/AF/1912.png,1
/ECG Dataset/ECG/Train/AF/1913.png,1
/ECG Dataset/ECG/Train/AF/1914.png,1
/ECG Dataset/ECG/Test/AF/1915.png,1
/ECG Dataset/ECG/Train/SR/1916.png,0
/ECG Dataset/ECG/Train/SR/1917.png,0
/ECG Dataset/ECG/Train/SR/1918.png,0
/ECG Dataset/ECG/Train/SR/1919.png,0
/ECG Dataset/ECG/Test/SR/1920.png,0
/ECG Dataset/ECG/Train/AF/1921.png,1
/ECG Dataset/ECG/Train/SR/1922.png,0
/ECG Dataset/ECG/Train/SR/1923.png,0
/ECG Dataset/ECG/Train/SR/1924.png,0
/ECG Dataset/ECG/Test/AF/1925.png,1
/ECG Dataset/ECG/Train/SR/1926.png,0
/ECG Dataset/ECG/Train/SR/1927.png,0
/ECG Dataset/ECG/Train/AF/1928.png,1
/ECG Dataset/ECG/Train/AF/1929.png,1
/ECG Dataset/ECG/Test/AF/1930.png,1
/ECG Dataset/ECG/Train/SR/1931.png,0
/ECG Dataset/ECG/Train/SR/1932.png,0
/ECG Dataset/ECG/Train/SR/1933.png,0
/ECG Dataset/ECG/Train/AF/1934.png,1
/ECG Dataset/ECG/Test/SR/1935.png,0
/ECG Dataset/ECG/Train/SR/1936.png,0
/ECG Dataset/ECG/Train/SR/1937.png,0
/ECG Dataset/ECG/Train/SR/1938.png,0
/ECG Dataset/ECG/Train/SR/1939.png,0
/ECG Dataset/ECG/Test/AF/1940.png,1
/ECG Dataset/ECG/Train/AF/1941.png,1
/ECG Dataset/ECG/Train/AF/1942.png,1
/ECG Dataset/ECG/Train/SR/1943.png,0
/ECG Dataset/ECG/Train/AF/1944.png,1
/ECG Dataset/ECG/Test/SR/1945.png,0
/ECG Dataset/ECG/Train/AF/1946.png,1
/ECG Dataset/ECG/Train/SR/1947.png,0
/ECG Dataset/ECG/Train/SR/1948.png,0
/ECG Dataset/ECG/Train/SR/1949.png,0
/ECG Dataset/ECG/Test/AF/1950.png,1
/ECG Dataset/ECG/Train/SR/1951.png,0
/ECG Dataset/ECG/Train/AF/1952.png,1
/ECG Dataset/ECG/Train/AF/1953.png,1
/ECG Dataset/ECG/Train/AF/1954.png,1
/ECG Dataset/ECG/Test/SR/1955.png,0
/ECG Dataset/ECG/Train/AF/1956.png,1
/ECG Dataset/ECG/Train/SR/1957.png,0
/ECG Dataset/ECG/Train/SR/1958.png,0
/ECG Dataset/ECG/Train/SR/1959.png,0
/ECG Dataset/ECG/Test/SR/1960.png,0
/ECG Dataset/ECG/Train/AF/1961.png,1
/ECG Dataset/ECG/Train/AF/1962.png,1
/ECG Dataset/ECG/Train/SR/1963.png,0
/ECG Dataset/ECG/Train/SR/1964.png,0
/ECG Dataset/ECG/Test/AF/1965.png,1
/ECG Dataset/ECG/Train/SR/1966.png,0
/ECG Dataset/ECG/Train/SR/1967.png,0
/ECG Dataset/ECG/Train/AF/1968.png,1
/ECG Dataset/ECG/Train/AF/1969.png,1
/ECG Dataset/ECG/Test/SR/1970.png,0
/ECG Dataset/ECG/Train/AF/1971.png,1
/ECG Dataset/ECG/Train/SR/1972.png,0
/ECG Dataset/ECG/Train/AF/1973.png,1
/ECG Dataset/ECG/Train/SR/1974.png,0
/ECG Dataset/ECG/Test/SR/1975.png,0
/ECG Dataset/ECG/Train/SR/1976.png,0
/ECG Dataset/ECG/Train/AF/1977.png,1
/ECG Dataset/ECG/Train/AF/1978.png,1
/ECG Dataset/ECG/Train/AF/1979.png,1
/ECG Dataset/ECG/Test/SR/1980.png,0
/ECG Dataset/ECG/Train/AF/1981.png,1
/ECG Dataset/ECG/Train/AF/1982.png,1
/ECG Dataset/ECG/Train/AF/1983.png,1
/ECG Dataset/ECG/Train/AF/1984.png,1
/ECG Dataset/ECG/Test/AF/1985.png,1
/ECG Dataset/ECG/Train/SR/1986.png,0
/ECG Dataset/ECG/Train/SR/1987.png,0
/ECG Dataset/ECG/Train/SR/1988.png,0
/ECG Dataset/ECG/Train/SR/1989.png,0
/ECG Dataset/ECG/Test/SR/1990.png,0
/ECG Dataset/ECG/Train/AF/1991.png,1
/ECG Dataset/ECG/Train/AF/1992.png,1
/ECG Dataset/ECG/Train/SR/1993.png,0
/ECG Dataset/ECG/Train/AF/1994.png,1
/ECG Dataset/ECG/Test/AF/1995.png,1
/ECG Dataset/ECG/Train/SR/1996.png,0
/ECG Dataset/ECG/Train/AF/1997.png,1
/ECG Dataset/ECG/Train/SR/1998.png,0
/ECG Dataset/ECG/Train/AF/1999.png,1
/ECG Dataset/ECG/Test/SR/2000.png,0
/ECG Dataset/ECG/Train/AF/2001.png,1
/ECG Dataset/ECG/Train/AF/2002.png,1
/ECG Dataset/ECG/Train/AF/2003.png,1
/ECG Dataset/ECG/Train/SR/2004.png,0
/ECG Dataset/ECG/Test/AF/2005.png,1
/ECG Dataset/ECG/Train/SR/2006.png,0
/ECG Dataset/ECG/Train/SR/2007.png,0
/ECG Dataset/ECG/Train/SR/2008.png,0
/ECG Dataset/ECG/Train/AF/2009.png,1
/ECG Dataset/ECG/Test/AF/2010.png,1
/ECG Dataset/ECG/Train/AF/2011.png,1
/ECG Dataset/ECG/Train/SR/2012.png,0
/ECG Dataset/ECG/Train/AF/2013.png,1
/ECG Dataset/ECG/Train/AF/2014.png,1
/ECG Dataset/ECG/Test/AF/2015.png,1
/ECG Dataset/ECG/Train/SR/2016.png,0
/ECG Dataset/ECG/Train/SR/2017.png,0
/ECG Dataset/ECG/Train/SR/2018.png,0
/ECG Dataset/ECG/Train/AF/2019.png,1
/ECG Dataset/ECG/Test/SR/2020.png,0
/ECG Dataset/ECG/Train/SR/2021.png,0
/ECG Dataset/ECG/Train/SR/2022.png,0
/ECG Dataset/ECG/Train/AF/2023.png,1
/ECG Dataset/ECG/Train/SR/2024.png,0
/ECG Dataset/ECG/Test/AF/2025.png,1
/ECG Dataset/ECG/Train/SR/2026.png,0
/ECG Dataset/ECG/Train/SR/2027.png,0
/ECG Dataset/ECG/Train/AF/2028.png,1
/ECG Dataset/ECG/Train/SR/2029.png,0
/ECG Dataset/ECG/Test/SR/2030.png,0
/ECG Dataset/ECG/Train/SR/2031.png,0
/ECG Dataset/ECG/Train/SR/2032.png,0
/ECG Dataset/ECG/Train/AF/2033.png,1
/ECG Dataset/ECG/Train/SR/2034.png,0
/ECG Dataset/ECG/Test/AF/2035.png,1
/ECG Dataset/ECG/Train/AF/2036.png,1
/ECG Dataset/ECG/Train/SR/2037.png,0
/ECG Dataset/ECG/Train/AF/2038.png,1
/ECG Dataset/ECG/Train/AF/2039.png,1
/ECG Dataset/ECG/Test/SR/2040.png,0
/ECG Dataset/ECG/Train/SR/2041.png,0
/ECG Dataset/ECG/Train/SR/2042.png,0
/ECG Dataset/ECG/Train/AF/2043.png,1
/ECG Dataset/ECG/Train/AF/2044.png,1
/ECG Dataset/ECG/Test/AF/2045.png,1
/ECG Dataset/ECG/Train/SR/2046.png,0
/ECG Dataset/ECG/Train/SR/2047.png,0
/ECG Dataset/ECG/Train/AF/2048.png,1
/ECG Dataset/ECG/Train/AF/2049.png,1
/ECG Dataset/ECG/Test/AF/2050.png,1
/ECG Dataset/ECG/Train/SR/2051.png,0
/ECG Dataset/ECG/Train/AF/2052.png,1
/ECG Dataset/ECG/Train/AF/2053.png,1
/ECG Dataset/ECG/Train/AF/2054.png,1
/ECG Dataset/ECG/Test/AF/2055.png,1
/ECG Dataset/ECG/Train/SR/2056.png,0
/ECG Dataset/ECG/Train/SR/2057.png,0
/ECG Dataset/ECG/Train/SR/2058.png,0
/ECG Dataset/ECG/Train/AF/2059.png,1
/ECG Dataset/ECG/Test/SR/2060.png,0
/ECG Dataset/ECG/Train/SR/2061.png,0
/ECG Dataset/ECG/Train/SR/2062.png,0
/ECG Dataset/ECG/Train/SR/2063.png,0
/ECG Dataset/ECG/Train/AF/2064.png,1
/ECG Dataset/ECG/Test/SR/2065.png,0
/ECG Dataset/ECG/Train/SR/2066.png,0
/ECG Dataset/ECG/Train/AF/2067.png,1
/ECG Dataset/ECG/Train/SR/2068.png,0
/ECG Dataset/ECG/Train/SR/2069.png,0
/ECG Dataset/ECG/Test/SR/2070.png,0
/ECG Dataset/ECG/Train/AF/2071.png,1
/ECG Dataset/ECG/Train/SR/2072.png,0
/ECG Dataset/ECG/Train/AF/2073.png,1
/ECG Dataset/ECG/Train/AF/2074.png,1
/ECG Dataset/ECG/Test/AF/2075.png,1
/ECG Dataset/ECG/Train/SR/2076.png,0
/ECG Dataset/ECG/Train/SR/2077.png,0
/ECG Dataset/ECG/Train/SR/2078.png,0
/ECG Dataset/ECG/Train/SR/2079.png,0
/ECG Dataset/ECG/Test/AF/2080.png,1
/ECG Dataset/ECG/Train/SR/2081.png,0
/ECG Dataset/ECG/Train/AF/2082.png,1
/ECG Dataset/ECG/Train/SR/2083.png,0
/ECG Dataset/ECG/Train/SR/2084.png,0
/ECG Dataset/ECG/Test/AF/2085.png,1
/ECG Dataset/ECG/Train/SR/2086.png,0
/ECG Dataset/ECG/Train/AF/2087.png,1
/ECG Dataset/ECG/Train/SR/2088.png,0
/ECG Dataset/ECG/Train/SR/2089.png,0
/ECG Dataset/ECG/Test/AF/2090.png,1
/ECG Dataset/ECG/Train/SR/2091.png,0
/ECG Dataset/ECG/Train/AF/2092.png,1
/ECG Dataset/ECG/Train/SR/2093.png,0
/ECG Dataset/ECG/Train/SR/2094.png,0
/ECG Dataset/ECG/Test/SR/2095.png,0
/ECG Dataset/ECG/Train/AF/2096.png,1
/ECG Dataset/ECG/Train/AF/2097.png,1
/ECG Dataset/ECG/Train/SR/2098.png,0
/ECG Dataset/ECG/Train/SR/2099.png,0
/ECG Dataset/ECG/Test/AF/2100.png,1
/ECG Dataset/ECG/Train/AF/2101.png,1
/ECG Dataset/ECG/Train/AF/2102.png,1
/ECG Dataset/ECG/Train/AF/2103.png,1
/ECG Dataset/ECG/Train/SR/2104.png,0
/ECG Dataset/ECG/Test/SR/2105.png,0
/ECG Dataset/ECG/Train/SR/2106.png,0
/ECG Dataset/ECG/Train/SR/2107.png,0
/ECG Dataset/ECG/Train/SR/2108.png,0
/ECG Dataset/ECG/Train/SR/2109.png,0
/ECG Dataset/ECG/Test/SR/2110.png,0
/ECG Dataset/ECG/Train/SR/2111.png,0
/ECG Dataset/ECG/Train/AF/2112.png,1
/ECG Dataset/ECG/Train/AF/2113.png,1
/ECG Dataset/ECG/Train/AF/2114.png,1
/ECG Dataset/ECG/Test/AF/2115.png,1
/ECG Dataset/ECG/Train/SR/2116.png,0
/ECG Dataset/ECG/Train/SR/2117.png,0
/ECG Dataset/ECG/Train/SR/2118.png,0
/ECG Dataset/ECG/Train/SR/2119.png,0
/ECG Dataset/ECG/Test/SR/2120.png,0
/ECG Dataset/ECG/Train/AF/2121.png,1
/ECG Dataset/ECG/Train/SR/2122.png,0
/ECG Dataset/ECG/Train/SR/2123.png,0
/ECG Dataset/ECG/Train/SR/2124.png,0
/ECG Dataset/ECG/Test/SR/2125.png,0
/ECG Dataset/ECG/Train/SR/2126.png,0
/ECG Dataset/ECG/Train/SR/2127.png,0
/ECG Dataset/ECG/Train/AF/2128.png,1
/ECG Dataset/ECG/Train/AF/2129.png,1
/ECG Dataset/ECG/Test/SR/2130.png,0
/ECG Dataset/ECG/Train/AF/2131.png,1
/ECG Dataset/ECG/Train/AF/2132.png,1
/ECG Dataset/ECG/Train/SR/2133.png,0
/ECG Dataset/ECG/Train/SR/2134.png,0
/ECG Dataset/ECG/Test/SR/2135.png,0
/ECG Dataset/ECG/Train/SR/2136.png,0
/ECG Dataset/ECG/Train/AF/2137.png,1
/ECG Dataset/ECG/Train/AF/2138.png,1
/ECG Dataset/ECG/Train/SR/2139.png,0
/ECG Dataset/ECG/Test/SR/2140.png,0
/ECG Dataset/ECG/Train/AF/2141.png,1
/ECG Dataset/ECG/Train/SR/2142.png,0
/ECG Dataset/ECG/Train/AF/2143.png,1
/ECG Dataset/ECG/Train/SR/2144.png,0
/ECG Dataset/ECG/Test/AF/2145.png,1
/ECG Dataset/ECG/Train/AF/2146.png,1
/ECG Dataset/ECG/Train/SR/2147.png,0
/ECG Dataset/ECG/Train/SR/2148.png,0
/ECG Dataset/ECG/Train/SR/2149.png,0
/ECG Dataset/ECG/Test/SR/2150.png,0
/ECG Dataset/ECG/Train/AF/2151.png,1
/ECG Dataset/ECG/Train/AF/2152.png,1
/ECG Dataset/ECG/Train/SR/2153.png,0
/ECG Dataset/ECG/Train/SR/2154.png,0
/ECG Dataset/ECG/Test/AF/2155.png,1
/ECG Dataset/ECG/Train/SR/2156.png,0
/ECG Dataset/ECG/Train/SR/2157.png,0
/ECG Dataset/ECG/Train/AF/2158.png,1
/ECG Dataset/ECG/Train/AF/2159.png,1
/ECG Dataset/ECG/Test/SR/2160.png,0
/ECG Dataset/ECG/Train/SR/2161.png,0
/ECG Dataset/ECG/Train/SR/2162.png,0
/ECG Dataset/ECG/Train/AF/2163.png,1
/ECG Dataset/ECG/Train/SR/2164.png,0
/ECG Dataset/ECG/Test/AF/2165.png,1
/ECG Dataset/ECG/Train/AF/2166.png,1
/ECG Dataset/ECG/Train/SR/2167.png,0
/ECG Dataset/ECG/Train/AF/2168.png,1
/ECG Dataset/ECG/Train/SR/2169.png,0
/ECG Dataset/ECG/Test/SR/2170.png,0
/ECG Dataset/ECG/Train/AF/2171.png,1
/ECG Dataset/ECG/Train/AF/2172.png,1
/ECG Dataset/ECG/Train/SR/2173.png,0
/ECG Dataset/ECG/Train/AF/2174.png,1
/ECG Dataset/ECG/Test/SR/2175.png,0
/ECG Dataset/ECG/Train/SR/2176.png,0
/ECG Dataset/ECG/Train/AF/2177.png,1
/ECG Dataset/ECG/Train/SR/2178.png,0
/ECG Dataset/ECG/Train/SR/2179.png,0
/ECG Dataset/ECG/Test/AF/2180.png,1
/ECG Dataset/ECG/Train/AF/2181.png,1
/ECG Dataset/ECG/Train/SR/2182.png,0
/ECG Dataset/ECG/Train/SR/2183.png,0
/ECG Dataset/ECG/Train/AF/2184.png,1
/ECG Dataset/ECG/Test/SR/2185.png,0
/ECG Dataset/ECG/Train/AF/2186.png,1
/ECG Dataset/ECG/Train/AF/2187.png,1
/ECG Dataset/ECG/Train/SR/2188.png,0
/ECG Dataset/ECG/Train/AF/2189.png,1
